64627.02,0.30072307
64659.01,0.05199152
64689.95,0.13555407
64689.95,0.1996337
64701.86,1.41901974
64761.57,0.0667059
64778.5,0.21998905
64723.41,0.90863308
64748.02,0.66490598
64752.55,0.86529829
64762.26,0.00775317
64760.81,0.03731198
64757.98,0.95807023
64739.28,2.13792721
64737.32,0.02851635
64739.28,0.57605875
64722.83,0.00149906
64717.38,0.0216453
64717.37,0.23271694
64746.05,0.05287178
64745.01,0.17309606
64724.44,0.98706556
64725.95,0.70263009
64731.74,0.18386399
64739.64,0.492338
64807.12,1.48806139
64787.8,0.12928732
64812.09,0.0383515
64773.3,0.00153394
64764.97,0.17378058
64790.4,0.0036601
64785.91,0.47113965
64765.01,0.01162644
64739.93,0.18367521
64767.99,0.01880524
64760.64,0.02611358
64740.89,0.07495531
64752.47,0.15987796
64739.28,0.00385911
64739.27,0.40903105
64752.16,0.11928798
64744.31,0.06040945
64741.02,0.81198733
64709.45,0.09971001
64669.52,0.09387953
64680.08,0.19447093
64721.88,1.36457841
64742.11,0.37084067
64744.57,0.02753595
64733.75,0.13708191
64756.8,0.01864621
64751.48,0.50355019
64760.54,0.00452068
64758.92,0.13842444
64751.59,0.00053496
64752.73,0.12831192
64763.65,0.01132685
64751.73,0.00750714
64751.74,0.13821314
64764.12,0.11546364
64777.08,0.55363886
64803.91,0.04994741
64793.5,0.1957933
64766.78,0.01795025
64753.9,0.00048061
64745.76,0.24717913
64793.09,0.10816433
64773.27,0.06883796
64759.75,1.13579445
64740.01,0.63261113
64722.42,0.87953935
64677.7,0.38120781
64688.03,0.10312363
64690.84,7.24013064
64761.13,0.2080094
64718.58,0.07423267
64707.35,0.10263753
64704.04,0.04270696
64693.22,0.37409062
64635.38,0.01336427
64617.48,0.51291469
64622.08,11.72258162
64622.28,1.35722899
64626.9,0.54557064
64607.11,0.29935086
64569.68,0.30172272
64575.53,0.23444038
64564.46,0.06992747
64565.98,0.93091513
64579.01,0.01692952
64590.12,0.17701347
64612.42,0.00059396
64612.42,0.09043534
64622.58,0.0020915
64617.01,0.11599074
64623.99,0.10573858
64631.75,0.0685386
64647.57,0.41289602
64609.95,0.02284044
64606.0,0.11953876
64609.94,0.83662923
64615.37,2.86820297
64620.14,2.14626828
64595.01,1.77175634
64618.01,0.00372258
64618.02,0.19252327
64656.02,0.00246844
64652.9,1.23259541
64671.0,0.03231522
64658.73,0.11123755
64669.16,0.09235999
64680.31,0.15434418
64693.38,0.21329403
64656.68,0.20661671
64670.58,0.0032579
64670.57,0.08516031
64671.51,0.13199166
64661.15,0.05814251
64650.23,0.00199198
64647.03,0.27365649
64673.84,0.08929638
64690.49,0.10501081
64703.73,0.05932397
64722.02,0.00384776
64722.02,0.02868322
64716.33,0.74692818
64759.22,0.0188989
64740.05,0.83870961
64728.77,0.0340958
64732.01,0.1699771
64777.02,0.08710359
64774.31,0.62658996
64903.98,0.39068267
64888.37,0.86466433
64833.88,0.21616617
64833.23,0.18000866
64845.92,0.01754686
64825.67,0.21297744
64843.31,2.75651905
64899.23,0.05323154
64898.84,1.0268388
64923.19,0.03338273
64901.96,0.35069034
64923.45,0.04219559
64926.31,0.79430839
64913.64,0.55862432
64934.8,1.86256406
64962.41,0.23435403
64985.55,0.11218335
64940.17,0.30030864
64978.97,2.14566512
64895.37,0.44581979
64923.3,0.07877423
64953.43,0.23811197
64961.26,2.70806113
64944.14,0.34346
64982.6,0.3145972
64965.92,0.13899948
64966.22,0.00899509
64939.7,0.05045521
64939.7,0.0513213
64932.11,0.04212206
64909.58,1.09086234
